"Ano","Resposta","Tamanho_Amostra","Latitude","Longitude","Tabaco_Mascavel","Ja_fumou","Fuma_regularmente","Masculino","Ensino_Fund"
2002,3.3,751,37.645970271,-84.774971048,1,0,0,0,1
2002,6.3,931,35.472031356,-97.521070214,1,0,1,1,0
2002,8.6,17349,39.290580964,-76.609260111,0,0,1,1,0
2015,9.6,820,32.745510099,-89.538030825,0,0,0,0,0
1999,8.2,771,38.635790776,-92.566300053,1,0,0,1,1
2008,4.5,1579,39.766910452,-86.149960194,0,0,0,1,1
2015,0.4,1674,35.466220975,-79.159250463,1,0,1,1,1
2000,34.2,700,42.469400913,-93.816490556,0,0,0,1,0
2002,1.2,780,42.469400913,-93.816490556,0,0,1,1,1
2010,0.6,1299,39.766910452,-86.149960194,1,0,1,0,0
2002,34.7,2634,35.466220975,-79.159250463,0,1,0,0,1
2013,0,910,32.745510099,-89.538030825,1,0,1,0,1
2002,2.2,2183,42.827001032,-75.543970427,0,0,1,0,1
2000,32.6,3800,46.355648736,-94.794200503,0,0,0,0,0
2011,55.3,930,35.472031356,-97.521070214,0,1,0,1,0
2012,1.7,822,32.745510099,-89.538030825,1,0,0,0,0
2014,3.2,719,32.745510099,-89.538030825,0,0,0,0,1
2016,13.5,604,44.393191174,-89.816370742,1,1,0,1,0
2000,0.2,985,32.745510099,-89.538030825,1,0,1,0,1
2005,2.7,1220,41.708280193,-71.522470314,1,0,0,1,1
2014,10.4,570,40.060210141,-82.404260056,0,1,0,1,1
2012,7,862,44.393191174,-89.816370742,1,1,0,1,1
2002,30.3,754,40.060210141,-82.404260056,0,1,0,1,1
2013,0.7,1460,41.56266102,-72.649840952,1,0,1,1,1
2011,10.6,678,43.655950113,-71.50036092,1,0,0,1,0
2000,14.6,975,31.827240407,-99.426770206,0,0,0,1,1
2016,1.2,813,39.008830667,-75.577741168,0,0,0,0,1
2014,0.2,1913,40.130570048,-74.273691288,1,0,1,0,0
2002,2.1,1330,39.008830667,-75.577741168,0,0,1,0,1
2004,7.3,786,44.393191174,-89.816370742,1,1,0,0,1
2016,0.4,785,44.393191174,-89.816370742,0,0,0,1,1
2010,48.9,1108,34.748650124,-92.274490743,0,1,0,0,0
1999,0.6,712,35.68094058,-85.774490914,1,0,1,0,0
2005,23.9,1517,35.466220975,-79.159250463,0,1,0,0,1
2005,23.2,643,40.485010283,-88.997710178,1,1,0,1,0
2001,26.2,695,43.655950113,-71.50036092,0,0,0,1,0
2005,9.1,950,32.839681093,-83.627580346,0,0,0,1,1
2004,15.9,1100,40.130570048,-74.273691288,0,0,0,1,0
2014,1.6,1007,46.355648736,-94.794200503,1,0,0,1,1
2014,0.1,941,46.355648736,-94.794200503,1,0,1,0,1
2000,33,747,38.843840757,-106.133610921,1,1,0,1,0
2011,16.9,1943,34.86597028,-111.763811277,0,1,0,0,1
2006,3.3,812,42.469400913,-93.816490556,1,0,0,1,1
2016,0.3,789,44.393191174,-89.816370742,1,0,1,1,1
2009,10.3,971,47.475319779,-100.118421049,0,0,1,1,0
2013,3.8,1190,41.641040988001,-99.365720623,0,0,1,0,0
2006,17.2,656,33.998821303,-81.045371207,1,1,0,1,1
2013,6.6,1366,39.766910452,-86.149960194,1,1,0,0,0
2015,11.1,1018,40.485010283,-88.997710178,1,1,0,0,0
2009,2.6,871,38.665510202,-80.712640135,0,0,1,0,1
2000,0.4,1452,37.638640123,-120.999999538,1,0,1,0,1
2009,1.8,790,32.745510099,-89.538030825,0,0,1,0,1
2005,4.1,669,40.485010283,-88.997710178,1,0,1,1,0
2000,10.9,759,38.665510202,-80.712640135,1,0,1,1,0
2000,60.7,1190,42.827001032,-75.543970427,0,1,0,1,0
2000,13.4,944,43.235541343,-108.109830353,0,0,0,0,1
2013,1.1,864,38.635790776,-92.566300053,1,0,0,0,1
2013,0.3,510,40.060210141,-82.404260056,1,0,1,0,1
2015,42.8,756,38.665510202,-80.712640135,0,1,0,1,0
2000,0.7,2345,46.355648736,-94.794200503,1,0,1,1,1
2002,0.1,801,42.27687047,-72.082690675,1,0,1,0,0
2009,39,989,32.839681093,-83.627580346,0,1,0,0,0
2009,19.5,738,38.635790776,-92.566300053,0,0,0,0,0
2011,9.1,1071,32.839681093,-83.627580346,1,0,0,1,1
2014,1.9,626,32.840571122,-86.631860762,0,0,1,1,1
2000,1.7,771,32.840571122,-86.631860762,0,0,1,0,1
2002,2.4,2730,35.466220975,-79.159250463,0,0,1,0,1
2005,2.8,560,47.475319779,-100.118421049,1,0,0,0,1
2004,0.8,983,42.469400913,-93.816490556,0,0,1,1,1
2000,63,1504,41.641040988001,-99.365720623,0,1,0,1,0
2014,0.3,1007,46.355648736,-94.794200503,1,0,1,1,1
2001,13.6,722,41.708280193,-71.522470314,0,0,1,1,0
2001,29.4,1345,32.839681093,-83.627580346,0,1,0,0,1
2010,0.6,1241,40.793730152,-77.860700294,0,0,1,0,1
2002,2.4,2255,43.625381239,-72.517640791,0,0,1,1,1
2001,2.4,883,44.661319543001,-84.71439027,0,0,1,1,1
2005,32.7,1504,39.360700171,-111.587130635,0,1,0,1,0
2012,20.4,699,32.840571122,-86.631860762,1,1,0,1,1
2009,2.2,1051,41.56266102,-72.649840952,1,0,1,1,0
2006,3.2,1830,37.645970271,-84.774971048,1,0,0,0,1
2013,1.2,1460,41.56266102,-72.649840952,1,0,0,1,1
2012,35.4,750,44.393191174,-89.816370742,0,1,0,1,0
2001,31.8,2186,28.932040377,-81.928960539,0,1,0,0,1
2007,3.9,740,38.665510202,-80.712640135,0,0,1,0,1
2009,7.7,644,33.998821303,-81.045371207,1,1,0,0,1
2005,55.1,861,47.475319779,-100.118421049,0,1,0,1,0
2008,30.1,499,32.840571122,-86.631860762,0,1,0,0,1
2014,20.5,1139,41.641040988001,-99.365720623,1,1,0,1,0
2006,7.9,678,33.998821303,-81.045371207,1,0,0,1,1
2001,2.8,1909,40.130570048,-74.273691288,1,0,0,0,0
2006,0.9,737,40.793730152,-77.860700294,0,0,1,1,1
2015,6.6,929,21.304850435,-157.857749403,0,0,0,0,0
2000,12.3,1640,41.641040988001,-99.365720623,0,0,1,0,0
2012,22.9,745,32.840571122,-86.631860762,1,0,0,1,0
2000,9.4,613,21.304850435,-157.857749403,0,0,1,1,0
2002,3.4,2158,42.827001032,-75.543970427,1,1,0,0,1
2013,3.4,1112,38.665510202,-80.712640135,1,0,0,0,1
2001,25.8,1632,44.661319543001,-84.71439027,0,0,0,1,0
2006,10.1,912,44.393191174,-89.816370742,1,1,0,1,1
2004,10.7,1591,35.466220975,-79.159250463,1,1,0,0,0
2002,10.5,2700,35.466220975,-79.159250463,0,0,0,1,1
2013,16.2,1238,41.56266102,-72.649840952,1,1,0,1,0
2009,5.1,514,33.998821303,-81.045371207,1,0,1,1,0
2007,4,740,37.542680674,-78.457890463,1,0,0,1,1
2011,9.8,979,47.475319779,-100.118421049,0,0,1,1,0
1999,6.4,710,32.745510099,-89.538030825,1,0,1,1,0
2011,19.8,673,33.998821303,-81.045371207,1,0,0,1,0
2006,41.9,1929,40.130570048,-74.273691288,0,1,0,1,0
2002,4.1,1859,42.827001032,-75.543970427,1,1,0,0,0
2002,8.1,17325,39.290580964,-76.609260111,1,0,0,1,0
2010,8.6,810,32.745510099,-89.538030825,1,0,1,1,0
2002,13.4,742,38.3477403,-98.200781227,1,1,0,1,1
2000,44.4,5041,35.68094058,-85.774490914,0,1,0,0,1
2011,10,840,38.665510202,-80.712640135,0,0,1,0,0
2005,3.9,1379,44.353130053,-100.373530637,1,0,0,0,1
2009,24.4,1058,35.472031356,-97.521070214,0,1,0,1,1
2000,9.1,672,37.645970271,-84.774971048,1,0,1,1,0
2013,20,849,38.665510202,-80.712640135,0,0,0,1,0
2015,14.8,540,31.312660644,-92.445680071,1,1,0,1,1
2006,7.8,725,32.745510099,-89.538030825,1,1,0,0,0
2009,1.4,1190,41.56266102,-72.649840952,1,1,0,0,1
2007,3.3,836,47.475319779,-100.118421049,1,0,0,0,0
2006,61,724,32.745510099,-89.538030825,0,1,0,0,0
2015,0,844,38.635790776,-92.566300053,1,0,1,0,1
2009,14.1,1541,35.466220975,-79.159250463,1,0,0,1,0
2002,6.1,4835,40.793730152,-77.860700294,1,1,0,0,1
2004,29.8,1261,39.008830667,-75.577741168,0,1,0,0,1
2010,12.1,1236,40.793730152,-77.860700294,0,1,0,1,1
2011,1.7,2055,44.661319543001,-84.71439027,1,0,1,0,0
2006,23.6,758,32.840571122,-86.631860762,0,0,0,0,0
2011,3.8,831,21.304850435,-157.857749403,0,0,0,0,1
2009,42.3,614,42.469400913,-93.816490556,0,1,0,1,0
2006,29.3,941,32.840571122,-86.631860762,1,1,0,1,1
2009,19.5,630,42.469400913,-93.816490556,0,0,0,0,0
2006,4.7,958,32.840571122,-86.631860762,1,0,1,1,1
2005,3.4,1035,34.748650124,-92.274490743,1,0,0,0,0
2009,0.3,1143,41.56266102,-72.649840952,1,0,1,1,1
2004,11.9,701,32.840571122,-86.631860762,0,0,0,0,1
2011,8.9,844,38.665510202,-80.712640135,1,1,0,0,0
2002,9.7,7761,28.932040377,-81.928960539,0,0,0,0,1
2000,0.2,850,38.665510202,-80.712640135,1,0,1,0,1
2016,2.3,1169,44.353130053,-100.373530637,1,0,0,0,1
2008,5.1,782,40.060210141,-82.404260056,0,0,0,1,1
2007,40.3,1551,35.472031356,-97.521070214,1,1,0,1,0
2013,15.2,967,47.475319779,-100.118421049,0,1,0,1,1
2002,3.3,1355,39.008830667,-75.577741168,1,1,0,0,1
2012,0.3,862,44.393191174,-89.816370742,1,0,1,1,1
2005,6.9,1006,41.56266102,-72.649840952,0,0,1,1,0
2002,1.8,846,32.840571122,-86.631860762,1,0,0,0,1
2009,15.6,862,32.745510099,-89.538030825,0,0,0,0,0
2000,54.6,729,32.840571122,-86.631860762,0,1,0,1,1
2013,0.2,1960,35.466220975,-79.159250463,1,0,1,0,1
2007,4.8,757,43.655950113,-71.50036092,1,0,1,1,0
2009,18.2,1604,44.353130053,-100.373530637,0,1,0,0,1
2000,68.6,814,32.840571122,-86.631860762,0,1,0,0,0
2003,26,4791,32.745510099,-89.538030825,0,0,0,1,0
2002,18.3,674,32.840571122,-86.631860762,0,0,0,1,1
2011,10.2,894,38.665510202,-80.712640135,1,0,0,1,1
2000,23.6,1079,31.827240407,-99.426770206,0,0,0,0,0
2014,14.5,618,32.840571122,-86.631860762,0,0,0,0,0
2003,14.4,6848,37.638640123,-120.999999538,0,0,0,1,0
2002,0.7,19317,39.290580964,-76.609260111,1,0,1,0,0
2001,3.6,911,43.682630005,-114.363730042,0,0,1,0,1
2012,10.4,708,32.840571122,-86.631860762,1,1,0,0,0
2005,41.3,583,33.998821303,-81.045371207,0,1,0,1,1
2002,1.9,7761,28.932040377,-81.928960539,0,0,1,0,1
2000,65.5,3539,46.355648736,-94.794200503,0,1,0,1,0
2000,22.7,1513,37.638640123,-120.999999538,0,0,0,1,0
2004,1.2,873,42.469400913,-93.816490556,0,0,1,0,1
1999,3.8,3115,35.466220975,-79.159250463,1,0,1,1,0
2003,10.1,1310,39.360700171,-111.587130635,0,0,0,1,0
2000,0,714,44.393191174,-89.816370742,1,0,1,0,1
2016,2.1,1112,44.353130053,-100.373530637,0,0,0,1,1
2000,32.6,673,39.766910452,-86.149960194,0,1,0,0,1
1999,32.2,1605,41.641040988001,-99.365720623,0,1,0,0,1
2000,35.6,658,37.645970271,-84.774971048,0,0,0,1,0
2004,8.3,698,43.625381239,-72.517640791,1,1,0,0,0
2008,5.9,1178,40.793730152,-77.860700294,1,0,0,1,1
2005,10.7,559,38.665510202,-80.712640135,1,0,1,1,0
2007,1.8,948,34.748650124,-92.274490743,0,0,1,0,1
2013,3.1,866,32.839681093,-83.627580346,0,0,1,0,0
2009,56.6,852,35.472031356,-97.521070214,0,1,0,1,0
2013,1,1022,32.745510099,-89.538030825,0,0,1,1,1
2002,7.6,846,32.840571122,-86.631860762,1,1,0,0,1
2000,35,668,44.393191174,-89.816370742,0,0,0,0,0
2013,39.3,805,40.485010283,-88.997710178,0,1,0,0,0
2009,0.8,833,38.665510202,-80.712640135,1,0,1,0,0
2004,0,862,43.625381239,-72.517640791,1,0,1,0,1
2010,0.8,1016,39.766910452,-86.149960194,1,0,1,1,1
2002,1.4,1841,42.827001032,-75.543970427,1,0,1,0,0
2002,7.6,1410,41.641040988001,-99.365720623,0,0,0,0,1
2013,0,1026,21.304850435,-157.857749403,0,0,1,0,1
2000,1.6,1452,37.638640123,-120.999999538,1,0,0,0,1
2000,36,744,38.665510202,-80.712640135,0,0,0,1,0
2002,12.6,1651,42.827001032,-75.543970427,1,0,0,1,0
2010,1.9,592,32.840571122,-86.631860762,1,0,0,0,1
2006,8.2,745,40.793730152,-77.860700294,1,1,0,1,1
2004,1.6,1256,39.008830667,-75.577741168,0,0,1,0,1
2000,40.7,633,40.060210141,-82.404260056,1,1,0,1,0
2008,25.4,1017,39.008830667,-75.577741168,0,1,0,0,1
2008,10.6,768,31.312660644,-92.445680071,1,0,0,1,1
2002,9.9,715,38.3477403,-98.200781227,0,0,1,1,0
2004,13.5,794,43.655950113,-71.50036092,0,1,0,1,1
2004,27.5,753,44.393191174,-89.816370742,0,1,0,0,1
2003,4.4,4858,37.638640123,-120.999999538,0,0,0,1,1
2009,1,1667,44.353130053,-100.373530637,0,0,1,1,1
2008,0.8,1034,39.008830667,-75.577741168,1,0,0,0,1
2009,0.3,629,42.469400913,-93.816490556,1,0,1,0,0
2002,24.2,1216,41.56266102,-72.649840952,0,1,0,1,1
2003,41.8,7544,37.638640123,-120.999999538,0,1,0,0,0
2013,4,679,21.304850435,-157.857749403,1,0,0,1,0
2016,0.1,1484,32.840571122,-86.631860762,1,0,1,0,1
2005,56.1,681,38.635790776,-92.566300053,0,1,0,0,0
2002,9.5,994,35.472031356,-97.521070214,0,0,0,0,1
2001,8.2,1423,32.839681093,-83.627580346,0,0,1,0,0
2005,1.3,759,21.304850435,-157.857749403,0,0,1,1,1
2000,5.5,829,43.235541343,-108.109830353,0,0,1,1,1
2007,9.8,1309,44.353130053,-100.373530637,1,1,0,0,1
2015,5.4,1642,35.466220975,-79.159250463,1,0,1,1,0
2012,17.9,809,32.745510099,-89.538030825,1,1,0,0,1
2004,11.1,1578,35.466220975,-79.159250463,0,0,1,0,0
2016,4.9,886,32.745510099,-89.538030825,1,1,0,0,1
2009,18.9,864,35.472031356,-97.521070214,0,0,0,0,0
2011,3.1,1023,41.56266102,-72.649840952,0,0,0,1,1
2004,1.9,705,43.625381239,-72.517640791,1,0,0,0,0
2015,13.8,1885,40.130570048,-74.273691288,1,1,0,1,0
2002,11.4,740,37.645970271,-84.774971048,1,1,0,0,1
2002,5.3,750,37.645970271,-84.774971048,1,0,1,1,1
2016,0,807,39.008830667,-75.577741168,1,0,1,0,1
2007,12.5,1367,44.353130053,-100.373530637,1,1,0,1,1
2008,2.6,2044,37.645970271,-84.774971048,1,0,0,0,1
2006,2.1,1035,41.641040988001,-99.365720623,0,0,1,1,1
2002,4.6,1439,41.56266102,-72.649840952,1,0,0,1,0
2012,42.1,748,32.840571122,-86.631860762,1,1,0,1,0
2016,0.2,1125,39.766910452,-86.149960194,1,0,1,1,1
2000,2.6,1379,37.638640123,-120.999999538,1,0,0,1,1
2014,0.2,821,32.745510099,-89.538030825,1,0,1,0,0
2015,9.6,1100,40.485010283,-88.997710178,0,1,0,1,1
2003,16.4,990,41.708280193,-71.522470314,0,0,0,1,0
1999,26.4,3373,40.130570048,-74.273691288,0,0,0,1,0
2002,33.6,2417,35.466220975,-79.159250463,1,1,0,1,0
2015,4.1,943,21.304850435,-157.857749403,1,1,0,0,0
2005,27.7,846,47.475319779,-100.118421049,0,0,0,1,0
2002,63.9,1238,39.008830667,-75.577741168,0,1,0,0,0
2009,1,748,38.635790776,-92.566300053,1,0,1,0,0
2002,21.3,715,38.3477403,-98.200781227,0,0,0,1,0
2007,6.1,832,47.475319779,-100.118421049,1,0,1,1,0
2010,35.9,1298,40.130570048,-74.273691288,0,1,0,0,0
2002,9.3,775,40.060210141,-82.404260056,0,0,0,1,1
2011,4.2,1944,34.86597028,-111.763811277,0,0,0,0,1
2007,17.5,570,38.665510202,-80.712640135,1,1,0,0,0
2007,47,823,47.475319779,-100.118421049,0,1,0,0,0
2000,13.9,672,45.254228894001,-68.985031336,0,0,0,0,1
2002,4.5,5057,40.793730152,-77.860700294,1,0,0,1,1
2016,10,1048,39.766910452,-86.149960194,0,1,0,0,1
2004,22.8,831,43.625381239,-72.517640791,0,1,0,1,1
2013,2.3,1188,41.56266102,-72.649840952,0,0,1,0,0
2002,25.7,2529,35.466220975,-79.159250463,0,0,0,0,0
2009,3.5,901,31.312660644,-92.445680071,1,0,0,0,1
2002,1.3,13001,39.290580964,-76.609260111,0,0,1,1,1
2004,17.3,1043,40.130570048,-74.273691288,1,1,0,1,0
1999,35.9,716,35.68094058,-85.774490914,0,0,0,1,0
2002,19.1,717,37.645970271,-84.774971048,0,0,1,1,0
2012,14.3,1057,39.008830667,-75.577741168,0,0,0,1,0
2003,20,5639,32.745510099,-89.538030825,1,1,0,1,1
2009,0.5,979,37.542680674,-78.457890463,0,0,1,1,1
2007,1.1,574,33.998821303,-81.045371207,1,0,1,1,1
2002,3.1,1311,39.008830667,-75.577741168,0,0,1,1,1
2008,13.5,508,32.840571122,-86.631860762,1,0,0,1,1
2005,43.8,998,41.56266102,-72.649840952,0,1,0,1,0
2004,48.1,981,37.645970271,-84.774971048,1,1,0,1,0
2009,21.9,780,38.635790776,-92.566300053,0,1,0,0,1
2011,4.3,957,38.635790776,-92.566300053,0,0,0,1,1
2007,7.4,666,38.635790776,-92.566300053,0,0,0,0,1
2009,1.7,1071,35.472031356,-97.521070214,0,0,1,1,1
2006,1.2,1135,41.641040988001,-99.365720623,0,0,1,0,1
2006,12.7,588,40.485010283,-88.997710178,1,1,0,1,1
2004,4.2,763,43.655950113,-71.50036092,0,0,0,0,1
2003,12,5573,32.745510099,-89.538030825,0,0,0,1,1
2009,14.2,425,38.3477403,-98.200781227,0,1,0,1,1
2008,50.6,881,39.008830667,-75.577741168,0,1,0,0,0
2000,14.3,757,38.843840757,-106.133610921,1,0,0,1,0
2002,2.1,4904,40.793730152,-77.860700294,0,0,1,1,1
1999,16.3,2956,35.466220975,-79.159250463,0,0,1,1,0
2000,47.2,825,38.665510202,-80.712640135,0,1,0,1,1
2013,5.5,809,33.998821303,-81.045371207,0,0,0,1,1
2004,14.8,1036,37.645970271,-84.774971048,0,0,1,0,0
2000,0.6,971,41.56266102,-72.649840952,1,0,1,1,1
2011,1,1111,41.56266102,-72.649840952,1,0,0,0,1
2003,30.9,1278,39.360700171,-111.587130635,0,1,0,1,0
2004,9,735,32.840571122,-86.631860762,1,0,1,1,0
2014,1.8,1884,40.130570048,-74.273691288,1,0,1,1,0
2013,0.1,1193,41.641040988001,-99.365720623,1,0,1,0,0
2005,10,644,40.485010283,-88.997710178,1,1,0,0,0
2009,8.7,827,38.665510202,-80.712640135,0,0,0,1,1
2009,9.9,668,33.998821303,-81.045371207,1,0,0,1,1
2010,1.5,1019,39.008830667,-75.577741168,0,0,1,1,1
2002,1.3,2295,46.355648736,-94.794200503,0,0,1,1,1
2007,19.7,762,43.655950113,-71.50036092,0,0,0,1,0
2003,2.2,2023,44.661319543001,-84.71439027,0,0,1,1,1
2007,8.8,658,38.635790776,-92.566300053,0,0,1,0,0
2003,3.5,1430,39.360700171,-111.587130635,0,0,0,0,1
2016,0.2,785,32.745510099,-89.538030825,1,0,1,0,0
2015,23.9,487,31.312660644,-92.445680071,0,1,0,1,1
2002,27.3,607,32.840571122,-86.631860762,0,0,0,1,0
2008,0.8,1033,39.008830667,-75.577741168,0,0,1,0,1
2010,3.2,1241,40.793730152,-77.860700294,0,0,0,0,1
2011,16.7,959,38.635790776,-92.566300053,0,1,0,1,1
2014,3.7,1272,40.793730152,-77.860700294,1,1,0,1,1
2004,5.1,1496,32.745510099,-89.538030825,1,0,0,0,1
2009,0.2,901,31.312660644,-92.445680071,1,0,1,0,1
2003,60.2,1727,44.661319543001,-84.71439027,0,1,0,0,0
2012,4.7,1220,41.641040988001,-99.365720623,1,0,1,1,0
2012,5.7,1125,39.008830667,-75.577741168,0,0,1,0,0
2003,15.9,995,41.708280193,-71.522470314,1,1,0,1,0
2002,14,628,44.393191174,-89.816370742,0,0,1,1,0
2008,0.6,820,44.393191174,-89.816370742,1,0,1,1,1
2015,2.2,1091,41.56266102,-72.649840952,1,1,0,0,0
2005,26.8,645,40.485010283,-88.997710178,0,0,0,0,0
2005,19.2,920,34.86597028,-111.763811277,0,0,0,1,0
2003,12.5,650,38.635790776,-92.566300053,0,0,1,1,0
2000,1.1,817,43.655950113,-71.50036092,1,0,1,1,1
2008,0.2,1366,40.130570048,-74.273691288,1,0,1,1,1
2008,2.2,1660,39.766910452,-86.149960194,1,0,0,0,1
2003,3.2,850,47.475319779,-100.118421049,0,0,1,1,1
2002,58.9,825,42.469400913,-93.816490556,0,1,0,0,0
2010,2.1,816,32.745510099,-89.538030825,1,0,1,1,1
2008,0.9,670,42.469400913,-93.816490556,0,0,1,1,1
2009,19.2,854,21.304850435,-157.857749403,0,1,0,0,1
2001,5.3,1472,32.839681093,-83.627580346,1,0,1,1,0
2000,31.1,695,42.469400913,-93.816490556,0,0,0,0,0
2009,17.1,824,32.745510099,-89.538030825,1,1,0,1,1
2011,0.6,554,31.312660644,-92.445680071,1,0,1,0,0
1999,0.1,3048,35.466220975,-79.159250463,1,0,1,0,1
2008,16,619,42.469400913,-93.816490556,1,0,0,1,0
2010,11.8,1314,39.766910452,-86.149960194,1,0,0,1,0
2000,5.6,767,34.748650124,-92.274490743,0,0,1,1,1
2006,8.6,839,44.393191174,-89.816370742,0,0,1,0,0
2002,17.9,931,35.472031356,-97.521070214,1,0,0,1,0
2009,0.8,780,38.635790776,-92.566300053,0,0,1,0,1
1999,47.3,627,32.839681093,-83.627580346,0,1,0,0,1
2002,21.7,813,42.27687047,-72.082690675,0,0,0,1,0
2005,52.9,723,38.635790776,-92.566300053,0,1,0,1,0
2011,21.2,979,47.475319779,-100.118421049,0,0,0,1,0
2000,1,727,43.625381239,-72.517640791,1,0,0,0,1
2011,1.1,755,33.998821303,-81.045371207,1,0,1,1,1
2011,2.1,891,38.665510202,-80.712640135,0,0,1,1,1
2006,18.2,770,42.469400913,-93.816490556,0,1,0,1,1
2002,2.5,611,44.393191174,-89.816370742,0,0,1,0,1
2000,3.2,658,45.254228894001,-68.985031336,1,1,0,0,1
2010,12.4,1101,34.748650124,-92.274490743,0,0,1,1,0
2006,5.2,1798,39.766910452,-86.149960194,1,0,0,1,1
2004,46.4,859,42.469400913,-93.816490556,0,1,0,1,0
2002,15.8,4724,38.665510202,-80.712640135,0,0,0,1,1
2009,4.1,1909,35.466220975,-79.159250463,0,0,0,0,1
1999,9.8,1602,41.641040988001,-99.365720623,0,0,0,0,1
2003,11.8,1668,44.661319543001,-84.71439027,1,0,0,1,0
2011,1.1,1049,32.839681093,-83.627580346,0,0,1,1,1
2008,0.5,2044,37.645970271,-84.774971048,1,0,1,0,1
2000,7.1,718,32.840571122,-86.631860762,1,0,1,1,0
2004,19.7,1302,32.745510099,-89.538030825,0,0,0,0,0
2008,1.6,1178,40.793730152,-77.860700294,1,0,1,1,1
1999,3.8,211,34.748650124,-92.274490743,1,0,0,0,1
2008,16.9,1398,40.130570048,-74.273691288,1,1,0,1,0
2015,5.2,839,38.665510202,-80.712640135,0,0,1,0,0
2000,2.9,1666,41.641040988001,-99.365720623,1,0,0,0,0
2009,12.7,506,38.3477403,-98.200781227,0,1,0,0,1
2008,45.6,921,44.393191174,-89.816370742,0,1,0,0,0
2015,1,1021,40.485010283,-88.997710178,1,0,1,0,0
2011,31.5,654,21.304850435,-157.857749403,0,1,0,0,0
2000,46.6,827,38.665510202,-80.712640135,0,1,0,0,1
2007,44.7,569,38.665510202,-80.712640135,1,1,0,1,0
2013,16.7,1022,31.312660644,-92.445680071,1,1,0,1,1
2002,0.9,1334,41.641040988001,-99.365720623,1,0,1,1,1
2006,3.8,776,32.840571122,-86.631860762,1,0,0,0,0
2005,5.4,1500,35.466220975,-79.159250463,1,0,1,1,0
2003,8.9,990,41.708280193,-71.522470314,0,0,1,1,0
2000,2.3,768,39.766910452,-86.149960194,0,0,1,1,1
2016,0.8,1262,35.472031356,-97.521070214,0,0,1,0,1
2005,38.1,1002,34.748650124,-92.274490743,0,1,0,1,1
2009,3.2,1187,41.56266102,-72.649840952,0,0,0,0,1
2002,7.9,2163,42.827001032,-75.543970427,0,0,0,1,1
2003,0.5,5455,32.745510099,-89.538030825,1,0,1,0,0
2011,18.4,1992,44.661319543001,-84.71439027,0,0,0,1,0
2010,6.9,1159,34.748650124,-92.274490743,0,0,0,1,1
2004,60.4,1109,39.008830667,-75.577741168,0,1,0,0,0
2014,1.3,975,40.130570048,-74.273691288,0,0,0,1,1
2011,14.2,944,32.839681093,-83.627580346,1,0,0,1,0
2000,53.5,584,37.645970271,-84.774971048,0,1,0,1,1
2000,22.1,1163,42.827001032,-75.543970427,1,1,0,1,0
2000,39.9,687,44.393191174,-89.816370742,0,1,0,0,1
2013,21.4,938,31.312660644,-92.445680071,0,1,0,0,1
2015,0,675,34.86597028,-111.763811277,1,0,1,0,1
2012,3.9,1137,39.008830667,-75.577741168,0,0,0,0,1
2014,7,951,40.793730152,-77.860700294,1,1,0,0,0
2013,4.7,877,21.304850435,-157.857749403,0,0,0,1,1
2004,28.8,1426,35.466220975,-79.159250463,0,1,0,0,1
2003,61.5,864,44.353130053,-100.373530637,0,1,0,1,0
2014,0.3,1185,41.641040988001,-99.365720623,1,0,1,0,0
2009,4.5,667,21.304850435,-157.857749403,0,0,1,1,0
2008,3.2,1156,40.793730152,-77.860700294,1,1,0,0,1
2003,6.9,5172,21.304850435,-157.857749403,1,1,0,0,1
2000,70,835,32.745510099,-89.538030825,0,1,0,0,0
2001,24.9,1210,44.353130053,-100.373530637,1,1,0,1,1
2002,1.7,2305,46.355648736,-94.794200503,0,0,1,0,1
2000,4.5,757,38.843840757,-106.133610921,1,0,1,1,0
2001,35.9,885,43.682630005,-114.363730042,0,1,0,1,1
2014,4.1,709,32.745510099,-89.538030825,1,1,0,0,1
2015,40,625,32.839681093,-83.627580346,0,1,0,1,0
2014,7.7,694,32.745510099,-89.538030825,1,0,0,1,1
1999,14.1,3373,40.130570048,-74.273691288,0,0,1,1,0
1999,17.9,980,35.472031356,-97.521070214,0,0,0,1,1
2007,6.3,807,43.655950113,-71.50036092,0,0,1,0,0
2012,0.4,1137,39.008830667,-75.577741168,0,0,1,0,1
2004,9.7,718,44.393191174,-89.816370742,1,1,0,0,0
2015,32.1,711,33.998821303,-81.045371207,1,1,0,1,0
2000,14.2,1531,41.641040988001,-99.365720623,0,0,1,1,0
2002,1.9,614,44.393191174,-89.816370742,1,0,0,0,1
2009,1.5,923,32.839681093,-83.627580346,0,0,1,1,1
2013,21.1,1363,35.472031356,-97.521070214,0,1,0,0,1
2009,2.4,780,31.312660644,-92.445680071,1,0,1,1,1
2005,8.1,820,38.635790776,-92.566300053,1,1,0,0,1
2002,3.1,4195,35.68094058,-85.774490914,1,0,0,0,0
2008,0.5,670,32.840571122,-86.631860762,1,0,1,0,0
2004,3.2,1509,35.466220975,-79.159250463,0,0,1,1,1
1999,1.1,629,32.839681093,-83.627580346,1,0,1,1,1
2002,27.8,1216,41.641040988001,-99.365720623,0,0,0,1,0
2000,5,731,44.353130053,-100.373530637,1,0,1,1,0
2008,9.1,909,39.008830667,-75.577741168,1,0,0,1,0
2010,6.8,813,32.745510099,-89.538030825,0,0,0,1,1
